model,market_suffix,prob_bin_label,prob_bin_mid,num_bets,actual_win_rate_pct,avg_pred_prob,wins_in_bin,cumulative_bets_onwards,cumulative_wins_onwards,cumulative_wr_onwards
gradient_boosting__without_odds,prob_O35_and_BTTS_N,[0.05-0.10),0.07500000000000001,5364,6.935123042505594,0.06611688494788799,372.0,7188,613.0,8.528102392877017
gradient_boosting__without_odds,prob_O35_and_BTTS_N,[0.10-0.15),0.125,1224,11.928104575163399,0.12091224762568759,146.0,1824,241.0,13.212719298245615
gradient_boosting__without_odds,prob_O35_and_BTTS_N,[0.15-0.20),0.17500000000000002,391,15.34526854219949,0.17059585704018435,60.0,600,95.0,15.833333333333332
gradient_boosting__without_odds,prob_O35_and_BTTS_N,[0.20-0.25),0.225,140,16.428571428571427,0.21902595117425036,23.0,209,35.0,16.74641148325359
gradient_boosting__without_odds,prob_O35_and_BTTS_N,[0.25-0.30),0.275,69,17.391304347826086,0.27105890485126394,12.0,69,12.0,17.391304347826086
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.05-0.10),0.07500000000000001,144,20.13888888888889,0.0857268499783334,29.0,109502,27474.0,25.08995269492795
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.10-0.15),0.125,1112,25.179856115107913,0.13235033189970657,280.0,109358,27445.0,25.096472137383643
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.15-0.20),0.17500000000000002,5560,23.1294964028777,0.1808596830282815,1286.0,108246,27165.0,25.0956155423757
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.20-0.25),0.225,18399,23.620848959182563,0.22909049798462672,4346.0,102686,25879.0,25.20207233702744
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.25-0.30),0.275,69855,25.217951470904016,0.26903292545442037,17616.0,84287,21533.0,25.547237415022483
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.30-0.35),0.32500000000000007,11918,26.99278402416513,0.3165300438048462,3217.0,14432,3917.0,27.141075388026607
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.35-0.40),0.375,1795,28.022284122562674,0.3691750130593684,503.0,2514,700.0,27.844073190135244
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.40-0.45),0.42500000000000004,479,26.096033402922757,0.4213246254113009,125.0,719,197.0,27.399165507649514
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.45-0.50),0.475,148,32.432432432432435,0.47050249976654573,48.0,240,72.0,30.0
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.50-0.55),0.525,68,22.058823529411764,0.5205535257105267,15.0,92,24.0,26.08695652173913
gradient_boosting__without_odds,prob_O35_and_BTTS_Y,[0.55-0.60),0.5750000000000001,24,37.5,0.5697145514958569,9.0,24,9.0,37.5
gradient_boosting__without_odds,prob_U15,[0.05-0.10),0.07500000000000001,332,13.855421686746988,0.08284758627337423,46.0,109507,26624.0,24.3126010209393
gradient_boosting__without_odds,prob_U15,[0.10-0.15),0.125,1348,19.21364985163205,0.1312211815611909,259.0,109175,26578.0,24.344401190748798
gradient_boosting__without_odds,prob_U15,[0.15-0.20),0.17500000000000002,7614,21.19779353821907,0.18329608294160407,1614.0,107827,26319.0,24.408543314754187
gradient_boosting__without_odds,prob_U15,[0.20-0.25),0.225,73668,24.182820220448498,0.23483733442048466,17815.0,100213,24705.0,24.65249019588277
gradient_boosting__without_odds,prob_U15,[0.25-0.30),0.275,19418,25.728705324956223,0.2701629462837046,4996.0,26545,6890.0,25.955923902806553
gradient_boosting__without_odds,prob_U15,[0.30-0.35),0.32500000000000007,5267,27.01727738750712,0.3195523302063847,1423.0,7127,1894.0,26.574996492212712
gradient_boosting__without_odds,prob_U15,[0.35-0.40),0.375,1388,25.360230547550433,0.3692429275892378,352.0,1860,471.0,25.322580645161292
gradient_boosting__without_odds,prob_U15,[0.40-0.45),0.42500000000000004,336,25.0,0.42054409870845955,84.0,472,119.0,25.21186440677966
gradient_boosting__without_odds,prob_U15,[0.45-0.50),0.475,106,24.528301886792452,0.4698452126300015,26.0,136,35.0,25.735294117647058
gradient_boosting__without_odds,prob_U15,[0.50-0.55),0.525,30,30.0,0.5196841278598284,9.0,30,9.0,30.0
gradient_boosting__without_odds,prob_U25,[0.10-0.15),0.125,36,22.22222222222222,0.14241311958797795,8.0,109504,52441.0,47.8895748100526
gradient_boosting__without_odds,prob_U25,[0.15-0.20),0.17500000000000002,85,15.294117647058824,0.17975174699902416,13.0,109468,52433.0,47.89801585851573
gradient_boosting__without_odds,prob_U25,[0.20-0.25),0.225,198,36.868686868686865,0.22822255525240395,73.0,109383,52420.0,47.923351891975905
gradient_boosting__without_odds,prob_U25,[0.25-0.30),0.275,429,42.42424242424242,0.2786790126023099,182.0,109185,52347.0,47.94339881851903
gradient_boosting__without_odds,prob_U25,[0.30-0.35),0.32500000000000007,1102,40.01814882032668,0.3281874016040086,441.0,108756,52165.0,47.96516973776159
gradient_boosting__without_odds,prob_U25,[0.35-0.40),0.375,3228,43.773234200743495,0.380228704095205,1413.0,107654,51724.0,48.04651940475969
gradient_boosting__without_odds,prob_U25,[0.40-0.45),0.42500000000000004,15309,45.10418707949572,0.43199034737182335,6905.0,104426,50311.0,48.1786145212878
gradient_boosting__without_odds,prob_U25,[0.45-0.50),0.475,64914,47.89721785747296,0.4811473213892675,31092.0,89117,43406.0,48.70675628667931
gradient_boosting__without_odds,prob_U25,[0.50-0.55),0.525,15403,50.40576511069273,0.5218647312435216,7764.0,24203,12314.0,50.877990331777056
gradient_boosting__without_odds,prob_U25,[0.55-0.60),0.5750000000000001,6023,51.7184127511207,0.5708902270297568,3115.0,8800,4550.0,51.70454545454546
gradient_boosting__without_odds,prob_U25,[0.60-0.65),0.625,1969,51.752158456069075,0.6208189035794824,1019.0,2777,1435.0,51.674468851278355
gradient_boosting__without_odds,prob_U25,[0.65-0.70),0.675,580,51.89655172413793,0.6695625584254079,301.0,808,416.0,51.48514851485149
gradient_boosting__without_odds,prob_U25,[0.70-0.75),0.7250000000000001,178,46.06741573033708,0.7193749009211827,82.0,228,115.0,50.43859649122807
gradient_boosting__without_odds,prob_U25,[0.75-0.80),0.775,50,66.0,0.7671674508484465,33.0,50,33.0,66.0
gradient_boosting__without_odds,prob_U35,[0.25-0.30),0.275,36,50.0,0.2842113596385346,18.0,109504,76599.0,69.95086937463472
gradient_boosting__without_odds,prob_U35,[0.30-0.35),0.32500000000000007,38,21.052631578947366,0.32590497335489477,8.0,109468,76581.0,69.95743048196734
gradient_boosting__without_odds,prob_U35,[0.35-0.40),0.375,85,54.11764705882353,0.37745604713777203,46.0,109430,76573.0,69.97441286667276
gradient_boosting__without_odds,prob_U35,[0.40-0.45),0.42500000000000004,167,59.88023952095808,0.4272412244908682,100.0,109345,76527.0,69.98673921990031
gradient_boosting__without_odds,prob_U35,[0.45-0.50),0.475,310,65.48387096774194,0.478893236850584,203.0,109178,76427.0,70.00219824506769
gradient_boosting__without_odds,prob_U35,[0.50-0.55),0.525,723,64.59197786998617,0.5286715939796526,467.0,108868,76224.0,70.01506411434029
gradient_boosting__without_odds,prob_U35,[0.55-0.60),0.5750000000000001,1709,63.77998829724986,0.5785155028631732,1090.0,108145,75757.0,70.05131998705441
gradient_boosting__without_odds,prob_U35,[0.60-0.65),0.625,6634,65.97829363883027,0.6314187516629279,4377.0,106436,74667.0,70.15201623510842
gradient_boosting__without_odds,prob_U35,[0.65-0.70),0.675,29779,67.93042076631183,0.6784736877295904,20229.0,99802,70290.0,70.429450311617
gradient_boosting__without_odds,prob_U35,[0.70-0.75),0.7250000000000001,57745,70.95679279591307,0.7140144165689846,40974.0,70023,50061.0,71.49222398354826
gradient_boosting__without_odds,prob_U35,[0.75-0.80),0.775,9260,74.25485961123111,0.7701704474577842,6876.0,12278,9087.0,74.01042515067601
gradient_boosting__without_odds,prob_U35,[0.80-0.85),0.8250000000000001,2483,73.05678614579139,0.819208567529058,1814.0,3018,2211.0,73.26043737574552
